file,function,lineno,end_lineno,section,has_doc,doc_first,com_calls,file_ops,win_ops,try_count,bare_except,return_kinds
library/cad_geometry.py,deduplicate_vertices,1483,1517,&&% 顶点去重,1,去掉顶点列表中相邻重复的顶点：,,,,0,0,"list,object"
library/cad_geometry.py,analyze_polygon_branches,1525,1667,&&% 分析多边形分支,1,分析封闭多边形 PL 的分枝情况。PL 为封闭多边形的顶点列表（按逆时针顺序排列），,,,,3,0,"NoneType,object"
library/cad_geometry.py,remove_lines_in_LBv,1673,1707,&&% 移除指定顶点线段,1,从 COM 线段列表 lines 中移除那些其两个顶点都在 LB_v 中的线段。,,,,1,0,object
library/cad_geometry.py,process_polygons,1714,1791,&&% 处理多边形,1,递归提取并绘制直线段集 lines 中所有封闭多边形。,,,,0,0,tuple
library/cad_geometry.py,extract_polygon_from_lines,1796,1860,&&% 提取多边形,1,将表示封闭多边形边缘的线段（COM对象列表）转换为顶点列表（按顺序排列），,,remove,,2,0,"NoneType,object"
library/cad_geometry.py,explode_polylines,1869,1893,&&% 炸开多段线,1,对多段线列表 LB 中的每一个多段线，调用 .Explode() 方法，,Explode,,,1,0,object
library/cad_geometry.py,subtract_line_sets,1899,1920,&&% 线段集相减,1,比较两个线段集合 lines1 和 lines2，返回 lines1 中那些不在 lines2 中的线段。,,,,0,0,object
library/cad_geometry.py,process_final,1928,1959,&&% 最终处理,0,,Delete,,,0,0,tuple
library/cad_geometry.py,draw_lwpolyline,2011,2088,&&% 绘制轻量多段线,1,"根据一组 (x, y, z) 坐标点绘制轻量级多段线（LWPOLYLINE）。",Item;AddLightWeightPolyline,,,2,0,object
library/cad_geometry.py,draw_lwpolyline,2092,2144,&&% 绘制轻量多段线20260113,1,【通用版】支持在 模型空间 或 任意布局空间 绘制。,Item;AddLightWeightPolyline,,,2,0,"NoneType,object"
library/cad_geometry.py,get_unique_vertices_from_pl_com,2151,2183,&&% 获取唯一顶点,1,提取多段线的顶点列表，不重复连续线段的公共顶点，返回顶点列表。,,,,0,0,object
library/cad_geometry.py,convert_lines_to_points,2188,2208,&&% 线段转点集,1,将com线段列表转换为顶点列表，每条线段的两个端点作为一个独立的列表。,,,,0,0,object
library/cad_geometry.py,merge_segments_new,2213,2272,&&% 合并线段,1,使用convert_lines_to_points 将线段实体转成顶点列表表达式后就可以使用此命令,,,,1,0,"object,tuple"
library/cad_geometry.py,draw_polyline,2279,2358,&&% 绘制多段线,1,【修正版 V3】绘制轻量多段线 (LWPolyline),AddLightWeightPolyline,,,5,3,"NoneType,object"
library/cad_geometry.py,lines_to_polylines,2374,2466,&&% 线段转多段线,1,将直线段合并为多段线 (空间自适应版),,,,4,3,"list,object"
library/cad_geometry.py,find_min_point,2471,2484,&&% 查找最小点,1,获取任意对象的左下角坐标（通过其外包盒）。,,,,1,0,tuple
library/cad_geometry.py,find_max_point,2489,2502,&&% 查找最大点,1,获取任意对象的右上角坐标（通过其外包盒）。,,,,1,0,tuple
library/cad_geometry.py,distance,2506,2508,&&% 计算距离,1,计算两点之间的距离,,,,0,0,object
library/cad_geometry.py,define_rectangle_by_diagonal,2515,2535,&&% 定义矩形,1,使用两个对角顶点定义矩形，矩形的边与坐标轴平行或垂直。,,,,0,0,tuple
library/cad_geometry.py,define_rectangle_by_diagonal_x,2538,2558,&&% 定义矩形X,1,使用两个对角顶点定义矩形，矩形的边与坐标轴平行或垂直。,,,,0,0,object
library/cad_geometry.py,expand_rectangle,2565,2583,&&% 定义矩形X,1,给定矩形框的两个对角点（p1 和 p2），,,,,0,0,tuple
library/cad_geometry.py,parse_rectangle_points,2589,2636,&&% 定义矩形X,1,接收多种坐标格式输入，统一解析为矩形四角点：,,,,1,0,"NoneType,tuple"
library/cad_geometry.py,get_rectangular_polylines,2640,2715,&&&% 模型空间选出矩形多段线,1,【智能筛选】获取所有“矩形”多段线 (兼容轻量线和老式线)。,,,,3,2,object
library/cad_geometry.py,get_layout_rectangular_polylines_coords,2831,2931,&&%图纸空间矩形多段线,1,【早期绑定专用】基于 get_attr 的矩形分析 (已集成 sys_logger),Item,,,2,0,"list,object"
library/cad_geometry.py,generate_name_and_ratio_from_com,2938,3126,&&&%  分析打印线20260110,1,【V5.0 强制兜底版】,,,,3,2,"int,tuple"
library/cad_geometry.py,get_cad_app,3133,3140,&&% 打印数据分析,1,连接 CAD,,,,1,0,"NoneType,object"
library/cad_geometry.py,get_dimensions,3142,3156,&&% 打印数据分析,1,获取实体长宽（长边在前）,,,,1,0,tuple
library/cad_geometry.py,sort_coms_by_llcorner,3158,3187,&&% 打印数据分析,1,按 BoundingBox 左下角坐标排序：,,,,1,0,object
library/cad_geometry.py,main,3189,3257,&&% 打印数据分析,0,,Delete;Item,,,2,0,None
library/cad_geometry.py,generate_relation_list,3259,3285,&&% 打印数据分析,0,,,,,0,0,object
library/cad_geometry.py,check_strict_standard_size,3291,3407,&&&% 选择标准打印区域,1,【函数编号】: MAP-CHECK-SIZE-004,,,,2,0,"int,object"
library/cad_geometry.py,check_strict_standard_size,3412,3510,&&%新版20260111,1,【修正版 V5.0】,,,,2,2,"int,tuple"
library/cad_geometry.py,polyline_sort,3514,3538,&&% 多段线排序,1,对com多段线按照特定规则进行排序,,,,0,0,object
library/cad_geometry.py,plcom_to_coor,3547,3595,&&% 多段线转坐标,1,接受多根轻量级多段线或常规多段线的 COM 对象列表，返回它们的坐标列表及闭合状态。,,,,0,0,object
library/cad_geometry.py,plcoor_to_com,3602,3649,&&% 坐标转多段线,1,在当前 DWG 中根据坐标和封闭标志绘制多条轻量级多段线。,Item;AddLightWeightPolyline,,,1,0,object
library/cad_geometry.py,panduan_shuxiangkuang,3659,3675,&&% 判断竖向框,0,,,,,0,0,bool
library/cad_geometry.py,tongyi_tufu,3681,3695,&&% 统一图幅,1,将打印线列表的每根线对应的图纸尺寸统一为一个TFname,,,,0,0,object
library/cad_geometry.py,simplify_polygon,3714,3750,&&% 简化多边形,1,简化多边形顶点列表：如果某顶点 P 与其前后两点共线（在容差 tol 范围内），则将其移除。,,,,0,0,object
library/cad_geometry.py,normalize_polygon,3756,3776,&&% 标准化多边形,1,标准化多边形顶点列表：  ,,,,0,0,"list,object"
library/cad_geometry.py,get_adjacent_points,3781,3795,&&% 获取相邻点,1,在多边形 polygon 中返回顶点 p 的前后相邻点（支持循环）。,,,,1,0,tuple
library/cad_geometry.py,point_in_polygon,3800,3816,&&% 点在多边形内,1,"判断三维点 pt=(x,y,z) 在多边形 polygon 的 XY 投影内否。",,,,0,0,object
library/cad_geometry.py,line_segment_intersection_2d,3821,3845,&&% 线段相交,1,计算射线 L(t)=p + t·d 与线段 AB 在 XY 平面上的交点。,,,,0,0,"NoneType,tuple"
library/cad_geometry.py,get_auxiliary_point,3850,3895,&&% 获取辅助点,1,"对于多边形顶点 p 及其前后相邻点 p_prev, p_next，",,,,0,0,"object,tuple"
library/cad_geometry.py,concavity_measure,3900,3925,&&% 凹凸度量,1,"给定 p, p_prev, p_next, q（均为 (x,y,z)），",,,,0,0,object
library/cad_geometry.py,concavity_angle,3930,3936,&&% 凹凸角,1,直接计算多边形 polygon 上顶点 p 的凹凸度量角。,,,,0,0,object
library/cad_geometry.py,split_orthogonal_hexagon,3945,4014,&&% 水平分割六边形,1,将正交六边形 polygon 按凹顶点所在水平线切成两个矩形。,,,,0,0,object
library/cad_geometry.py,split_orthogonal_hexagon_vertical,4018,4089,&&% 竖向分割六边形,1,将正交六边形 polygon 按凹顶点所在竖线切成两个矩形。,,,,0,0,object
library/cad_geometry.py,area_of,4095,4103,&&% 计算面积,1,多边形面积计算（顶点首尾闭合或不闭合均可）,,,,0,0,object
library/cad_geometry.py,split_hexagon_combined,4108,4154,&&% 综合分割六边形,1,合理分割一个正交（近似）六边形 PL：,,,,0,0,list
library/cad_geometry.py,get_bbox_edge_segments,4165,4206,&&% 获取包围盒边,1,获取对象 pl 的包围盒四条边，分别作为独立的列表返回：,,,,1,0,tuple
library/cad_geometry.py,get_texts_in_polyline,4219,4263,&&% 获取多段线内文字,1,在多段线 com_pl 内部筛选文字，并返回文字对象列表和对应的文字内容列表。,,,,0,0,tuple
library/cad_geometry.py,TDbMText_content,4272,4370,&&% 获取天正多行文字,1,【函数】获取天正多行文字内容（副本炸开版，支持换行识别）,Copy;Delete,,,4,2,"object,str,tuple"
library/cad_geometry.py,distribute_points_on_entity,4383,4434,&&% 实体均分点,0,,InsertBlock,,,0,0,object
library/cad_geometry.py,is_segment_contained,4449,4510,&&% 判断线段包含,1,判断 seg_a 是否完全位于 seg_b 上（包含端点）。,,,,0,0,"bool,object,tuple"
library/cad_geometry.py,common_segments_between_polylines,4515,4625,&&% 公共线段,1,返回 pl1 中与 pl2 “共线且有重叠”的区段列表，每个区段用,,,,0,0,"NoneType,object,tuple"
library/cad_geometry.py,is_rect_inside_rect,4643,4667,&&% 矩形包含判断,1,判定 axis‑aligned 的矩形 rect_inner 是否被（含边界）完全包在 rect_outer 内。,,,,0,0,object
library/cad_geometry.py,two_plines_making_rectangle,4676,4787,&&% 两多段线组矩形,1,判断两条正交多段线拼在一起后是否正好是一个矩形。,,,,0,0,"bool,object"
library/cad_geometry.py,are_all_vertices_inside,4798,4826,&&% 顶点全在内部,1,判断多段线 pl2 的所有顶点是否都在多段线 pl1 构成的多边形内部。,,,,0,0,tuple
library/cad_objects.py,ensure_list,34,91,&&&&%% 第四部分 一般对象,1,【通用工具】将输入参数统一转换为列表。,,,,1,1,"bool,list,object"
library/cad_objects.py,sort_tuples,102,126,&&% 元组排序,1,这是很有用的一个双值排序函数，对于COM对象，可以先将其转换为元组，即可使用这个函数,,,,0,0,object
library/cad_objects.py,multi_dim_tolerance_sort,129,160,&&% 多维容差排序,1,对 lst 列表中的元组按多维坐标字段排序，考虑每个维度的容差进行逐层排序。,,,,0,0,object
library/cad_objects.py,get_ll_pt,163,165,&&% 多维容差排序,0,,,,,0,0,tuple
library/cad_objects.py,get_center,167,169,&&% 多维容差排序,0,,,,,0,0,tuple
library/cad_objects.py,sort_entities_by_position,172,203,&&% 实体位置排序,1,对实体列表根据其坐标（通过 extract_func 获取）进行排序：,,,,0,0,object
library/cad_objects.py,get_line_start,205,211,&&% 实体位置排序,1,"提取一条直线的起点 (x, y)",,,,0,0,tuple
library/cad_objects.py,sort_coms_by_llcorner,216,244,&&% 左下角排序,1,按 BoundingBox 左下角坐标排序：,,,,1,0,object
library/cad_objects.py,sort_coms_by_rbcorner,250,283,&&% 右上角排序,1,竖向图框（或已整体旋转 -90° 的图纸）使用 ——  ,,,,1,0,object
library/cad_objects.py,sort_coms_by_llcorner_custom,287,334,&&% 自定义左下角排序,1,"按左下角 x, y 坐标对 COM 对象列表 objs 排序：",,,,0,0,object
library/cad_objects.py,sort_coms_by_center,338,391,&&% 中心点排序,1,按外包盒中心坐标对 COM 对象列表 objs 排序：,,,,0,0,"list,object"
library/cad_objects.py,number_entities_by_order,397,420,&&% 实体编号,1,对排序好的 COM 实体对象列表进行编号。,,,,0,0,object
library/cad_objects.py,pr_list,428,446,&&% 列表遍历操作,1,"args:  位置参数元组 (例如: 10, 20)",,,,1,0,object
library/cad_objects.py,apply_to_each2,453,465,&&% 列表提取操作,1,对 obj_list 中的每个对象，先通过 extract_func 提取值，,,,,0,0,
library/cad_objects.py,get_boundingbox_from_objects,521,540,&&% 获取对象群包围盒,1,从一组图形对象（如 LB）中获取整体包围盒,,,,1,0,tuple
library/cad_objects.py,chuangjian_zu,546,550,&&% 创建组,0,,,,,0,0,object
library/cad_objects.py,nametogroup,553,556,&&% 获取组对象,0,,Item,,,0,0,object
library/cad_objects.py,get_all_group_names,561,571,&&% 获取所有组名,1,获取当前 DWG 文档中所有组的名称列表。,Item,,,0,0,object
library/cad_objects.py,get_all_groups,574,588,&&% 获取所有组,1,获取当前 DWG 文档中所有组的 COM 对象列表及其名称。,Item,,,0,0,object
library/cad_objects.py,add_objects_to_group,594,608,&&% 添加对象到组,1,将 obj_list 中的所有图形对象加入名为 group_name 的组中,Item,,,1,1,object
library/cad_objects.py,add_object_to_group,614,636,&&% 添加单对象到组,1,将单个图形对象 obj 加入名为 group_name 的组中。,Item,,,1,0,object
library/cad_objects.py,remove_object_from_group,640,666,&&% 移除组内对象,1,将单个 COM 对象 obj 从名为 group_name 的组中移出。,Item,,,2,0,"NoneType,object"
library/cad_objects.py,remove_objects_from_group,670,693,&&% 批量移除组内对象,1,将 obj_list 中的所有图形对象从名为 group_name 的组中移出。,Item,,,2,0,"NoneType,object"
library/cad_objects.py,get_com_from_groupname,701,719,&&% 获取组内实体,1,根据组名获取对应实体列表。,Item,,,1,0,"list,object"
library/cad_objects.py,get_com_from_groupname_by_type,723,748,&&% 获取组内实体分类,1,根据组名获取对应实体，并按类型名分类返回。,Item,,,0,0,"dict,object"
library/cad_objects.py,get_group_entities_sorted,752,786,&&% 获取组内实体排序,1,从组中按类型获取实体，并对指定类型按坐标排序。,,,,0,0,"object,tuple"
library/cad_objects.py,get_group_entities_sorted_by_type_and_bbox,793,834,&&% 组内实体按中心排序,1,将组 group_name 中的实体按类型分类，并对每种类型内部按包围盒中心排序：,Item,,,0,0,object
library/cad_objects.py,common_group_entities_sorted,839,893,&&% 共有组实体排序,1,获取两个组中共有的实体，按类型分类并按包围盒中心排序。,Item,,,0,0,"object,tuple"
library/cad_objects.py,get_boundingbox_from_group,896,907,&&% 获取组包围盒,1,并非组的实际BoundingBOX数据,Item,,,0,0,tuple
library/cad_objects.py,copy_group_S1_from_doc1_to_doc2,910,970,&&% 复制组S1,1,将 doc1 中名为 group_name 的组复制到 doc2 中，并重新组装组。,Item;SendCommand,,,1,0,
library/cad_objects.py,HandleToObject,1016,1025,&&% 句柄转对象,1,对连接在墙上的门窗测试无效,,,,0,0,object
library/cad_objects.py,print_coms_handle,1028,1036,&&% 句柄转对象,0,,,,,0,0,
library/cad_objects.py,handles_to_coms,1043,1056,&&% 批量句柄转对象,1,对连接在墙上的门窗测试无效,,,,0,0,object
library/cad_objects.py,get_all_handles,1060,1076,&&% 获取所有句柄,1,获取当前图纸中所有对象（通常在 ModelSpace）的 Handle 值列表。,,,,1,1,object
library/cad_objects.py,find_entity_by_handle,1079,1096,&&% 查找实体,1,遍历当前图纸所有对象，手动比对 Handle 值，找到指定的实体对象。,,,,1,1,"NoneType,object"
library/cad_objects.py,group_objects_by_type_and_handle,1101,1132,&&% 按类型句柄分组,1,将com对象列表 LB 中的对象按 ObjectName 分类，并存储其 Handle。,,,,1,0,object
library/cad_objects.py,record_handle_with_type,1137,1150,&&% 记录类型句柄,1,替代 XData 方法：记录对象 Handle、类型名、编号，返回结构化字典。,,,,1,1,object
library/cad_objects.py,convert_named_dict,1153,1170,&&% 转换命名字典,1,"将 ZD[""门""] 的结构由 Handle: 编号 转换为 编号: COM对象",,,,1,1,object
library/cad_objects.py,get_named_object,1173,1175,&&% 获取命名对象,0,,,,,0,0,object
library/cad_objects.py,draw_tags_on_objects_fixed,1180,1221,&&% 绘制固定标签,1,在每个对象的中心点附近绘制标注文字。,AddText,,,1,0,
library/cad_objects.py,label_tarch_doors,1226,1254,&&% 标记天正门,1,从对象列表 LB1 中筛选出天正门 (ObjectName == 'TDbOpening')，,,,,2,1,object
library/cad_objects.py,get_handle_object_map,1271,1273,&&% 获取句柄映射,1,返回 {handle: object} 映射,,,,0,0,object
library/cad_objects.py,set_xdata,1300,1345,&&% 设置扩展数据,1,向任意 AutoCAD COM 对象（如 Line、Circle、BlockReference 等）附加 XData。,SetXData,,,0,0,object
library/cad_objects.py,get_xdata,1348,1388,&&% 获取扩展数据,1,从任意 AutoCAD COM 对象（如 Line、Circle、BlockReference 等）读取 XData。,GetXData,,,1,0,"object,tuple"
library/cad_objects.py,set_xdata_tab,1394,1401,&&% 设置打印标记,0,,,,,0,0,None
library/cad_objects.py,is_printApp_xdata_com,1404,1414,&&% 检查打印标记,0,,,,,1,1,bool
library/cad_objects.py,write_cad_text,1420,1538,&&% 写CAD单行文字,1,【架构适配版】在指定位置写入 CAD 单行文字。,AddText;Update;Move,,,3,0,"None,NoneType,object"
library/cad_objects.py,write_tianzheng_text,1543,1771,&&% 写天正单行文字,1,在当前激活图中写入一段“天正单行文字”（通过系统模板 Copy 实现），,Move;Copy;Delete,,,14,0,"None,NoneType,object"
library/cad_objects.py,align_text_to_vertical_line,1777,1878,&&% 文字垂直对齐,1,将文字按 BoundingBox 边界对齐到指定垂直线的 X 坐标。,Move,,,2,0,bool
library/cad_objects.py,align_text_to_horizontal_line,1882,1981,&&% 文字水平对齐,1,将文字按 BoundingBox 边界对齐到指定水平线的 Y 坐标。,Move,,,2,0,bool
library/cad_objects.py,scale_tianzheng_text_to_cad,1986,2088,&&% 缩放天正文字,1,使用 ScaleEntity 将天正文字的 BoundingBox 高度缩放到 CAD 文字的高度。,ScaleEntity,,,2,0,bool
library/cad_objects.py,sc_objs_to_layer,2097,2142,&&% *** 将屏幕所选对象赋予到指定图层,0,,Item;Delete,,,3,2,"list,object"
library/cad_objects.py,delete_layer,2145,2178,&&% 删除图层,1,删除当前 DWG 文件中名为 layername 的图层。,Item;Delete,,,3,0,None
library/cad_objects.py,create_layers_from_list,2183,2209,&&% 从列表创建图层,1,创建列表中指定的图层，如果图层已存在则跳过。,Item,,,2,1,
library/cad_objects.py,delete_layers_from_list,2213,2251,&&% 从列表删除图层,1,删除列表中指定的图层,Item;Delete,,,2,0,dict
library/cad_objects.py,dim_by_points,2255,2295,&&% 逐点标注,1,使用天正逐点标注命令对倾斜对象进行标注,SendCommand,,,1,0,bool
library/cad_objects.py,ensure_layer,2299,2348,&&% 确保图层存在并清空,1,确保图层存在并设为当前图层，同时删除该图层上所有对象（最多重试 3 次）。,Item;SendCommand;Delete,,,3,1,
library/cad_objects.py,ensure_layer_model_only,2351,2411,&&% 只在模型空间上清理,1,确保图层存在并设为当前图层，同时【仅删除】该图层在模型空间（Model Space）中的对象。,Item;SendCommand;Delete,,,3,0,
library/cad_objects.py,ensure_layer_current,2420,2440,&&% 确保图层当前,1,确保图层存在并设为当前图层，失败时最多重试 max_retries 次。,Item,,,2,0,bool
library/cad_objects.py,set_layer_properties,2448,2492,&&% 设置图层属性,1,设置指定图层的颜色、线型、开关状态和冻结状态。,SendCommand;Item,,,3,2,
library/cad_objects.py,set_layer_with_retry,2500,2548,&&% 将列表中的对象图层设为目标图层,1,将给定 COM 对象列表 LB 中的每个对象的 Layer 属性设为 layername。,Item,,,3,0,tuple
library/cad_objects.py,force_layer_objects_color,2557,2630,&&% 强制改图层对象颜色,1,[最终修正版] 强制改色,Update,,,4,3,bool
library/execution_result.py,ExecutionResult.__init__,39,61,,1,初始化执行结果,,,,0,0,
library/execution_result.py,ExecutionResult.is_success,63,65,,1,判断是否成功,,,,0,0,object
library/execution_result.py,ExecutionResult.is_failed,67,74,,1,判断是否失败,,,,0,0,object
library/execution_result.py,ExecutionResult.is_partial,76,78,,1,判断是否部分成功,,,,0,0,object
library/execution_result.py,ExecutionResult.to_dict,80,88,,1,转换为字典,,,,0,0,dict
library/execution_result.py,ExecutionResult.__repr__,90,91,,0,,,,,0,0,object
library/execution_result.py,ExecutionResult.__bool__,93,95,,1,支持布尔判断：if result: ...,,,,0,0,object
library/execution_result.py,success,100,120,,1,创建成功结果,,,,0,0,object
library/execution_result.py,failed,123,143,,1,创建失败结果,,,,0,0,object
library/execution_result.py,partial,146,172,,1,创建部分成功结果,,,,0,0,object
library/execution_result.py,error,175,195,,1,创建错误结果,,,,0,0,object
library/execution_result.py,with_execution_check,200,274,,1,函数执行检查装饰器,,,,0,0,object
library/tarch_building.py,dim_by_points,29,45,,1,使用天正逐点标注命令对任意两点进行标注,,,,0,0,object
library/tarch_building.py,draw_tarch_wall,49,109,&&% 绘制天正墙,1,绘制天正墙体,,,,2,0,bool
library/tarch_building.py,insert_tarch_door,112,208,&&% 插入天正门,1,在墙体上插入天正门,Item,,,4,0,dict
library/tarch_building.py,insert_tarch_window,213,376,&&% 插入天正窗,1,在墙体上插入天正窗,Delete,mkdir,,4,0,dict
library/tarch_building.py,run_tupdspace_for_tz_room_in_rect,383,515,&&% 获取天正房间,1,"在矩形 (x1,y1)-(x2,y2) 范围内：",,,,3,0,"NoneType,dict"
library/tarch_building.py,run_auto_TUPDSPACE_with_coord,516,627,&&% 获取天正房间,1,调用 auto_TUPDSPACE.py 子程序，传入坐标，并等待其执行完成（无黑框弹出）。,,,,1,0,object
library/tarch_building.py,TDb_single_line_variable_wall,633,712,&&% 单线变墙,1,单线变墙函数：将区域内的线段转换为天正墙体,Delete,,,3,0,"bool,object"
library/tarch_building.py,convert_lines_to_walls,717,771,&&% 单线变墙,1,"Convert lines to thin walls; return (detected_lines, success_walls, failed_walls).",Delete,,,2,0,tuple
library/tarch_building.py,set_walls_thickness,775,789,&&% 单线变墙,1,Adjust all TDbWall objects in window to desired thickness. Return count.,,,,1,0,object
library/tarch_building.py,activate_cad_middle_click,808,825,&&&% 基本函数,1,【纯物理激活】中键点击,,,ShowWindow;SetForegroundWindow,2,2,bool
library/tarch_building.py,insert_tarch_window_lisp_mode,827,904,&&&% 基本函数,1,【函数编号】: TARCH-LISP-V20 (稳健等待版),,,,0,0,bool
library/tarch_building.py,_get_dynamic_cache_path,917,930,&&&% 门类函数,1,【核心配置】动态获取当前用户的缓存文件路径,,,,0,0,object
library/tarch_building.py,_load_cache_from_disk,932,942,&&&% 门类函数,1,[内部] 从硬盘加载缓存到内存,,open,,1,0,
library/tarch_building.py,_save_cache_to_disk,944,955,&&&% 门类函数,1,[内部] 将内存缓存保存到硬盘,,open,,1,0,
library/tarch_building.py,_activate_cad_safe,964,980,&&&% 门类函数,1,【物理激活】鼠标移至窗口中心点击中键,,,ShowWindow;SetForegroundWindow,2,2,bool
library/tarch_building.py,_wait_for_user_hover,982,1007,&&&% 门类函数,1,【示教捕获】等待用户悬停鼠标来获取坐标,,,,0,0,object
library/tarch_building.py,get_wall_thickness,1015,1033,&&% get_wall_thickness,1,# 【新增】获取墙体厚度,,,,1,0,"NoneType,object"
library/tarch_building.py,get_wall_length,1036,1053,&&% get_wall_length,1,# 【新增】获取墙体长度,,,,1,0,"NoneType,object"
library/tarch_building.py,get_wall_height,1056,1073,&&% get_wall_height,1,# 【新增】获取墙体高度,,,,1,0,"NoneType,object"
library/tarch_building.py,modify_wall_thickness,1077,1097,&&% modify_wall_thickness,1,# 【新增】修改墙体厚度,,,,1,0,bool
library/tarch_building.py,modify_wall_height,1100,1118,&&% modify_wall_height,1,# 【新增】修改墙体高度,,,,1,0,bool
library/tarch_building.py,modify_door_size,1122,1142,&&% modify_door_size,1,# 【新增】修改门尺寸,,,,1,0,bool
library/tarch_building.py,modify_window_size,1145,1165,&&% modify_window_size,1,# 【新增】修改窗尺寸,,,,1,0,bool
library/tarch_building.py,delete_door,1168,1184,&&% delete_door,1,# 【新增】删除门,Delete,,,1,0,bool
library/tarch_building.py,delete_window,1187,1203,&&% delete_window,1,# 【新增】删除窗,Delete,,,1,0,bool
library/tarch_building.py,insert_tarch_column,1207,1233,&&% insert_tarch_column,1,# 【新增】插入天正柱子,,,,1,0,dict
library/tarch_building.py,modify_column_size,1236,1256,&&% modify_column_size,1,# 【新增】修改柱子尺寸,,,,1,0,bool
library/tarch_building.py,insert_tarch_stair,1260,1285,&&% insert_tarch_stair,1,# 【新增】插入天正楼梯,,,,1,0,dict
library/tarch_building.py,modify_stair_params,1288,1307,&&% modify_stair_params,1,# 【新增】修改楼梯参数,,,,1,0,bool
library/tarch_building.py,label_room_name,1311,1333,&&% label_room_name,1,# 【新增】标注房间名称,,,,1,0,bool
library/tarch_building.py,insert_tarch_door_universal,1336,1478,&&% label_room_name,1,【函数编号】: TARCH-UI-PRO-V2 (终极通用版),,,,1,0,bool
library/test_monitor.py,TestMonitor.__init__,27,37,,1,初始化测试监测器,,,,0,0,
library/test_monitor.py,TestMonitor.capture_dwg_state,39,95,,1,捕获当前DWG文件状态,,,,1,0,object
library/test_monitor.py,TestMonitor.capture_folder_state,97,155,,1,捕获文件夹状态,,,,1,0,object
library/test_monitor.py,TestMonitor.before_test,157,187,,1,测试前监测,,,,0,0,
library/test_monitor.py,TestMonitor.after_test,189,219,,1,测试后监测,,,,0,0,
library/test_monitor.py,TestMonitor.compare_and_judge,221,344,,1,对比测试前后状态并判断是否成功,,,,0,0,object
library/test_monitor.py,TestMonitor.save_report,346,370,,1,保存测试报告,,open,,0,0,
scripts/apply_modifications.py,create_backup,27,35,,1,创建文件备份,,,,0,0,"NoneType,object"
scripts/apply_modifications.py,read_file,37,40,,1,读取文件内容,,open,,0,0,object
scripts/apply_modifications.py,write_file,42,45,,1,写入文件,,open,,0,0,
scripts/apply_modifications.py,find_function_range,47,80,,1,查找函数的起始和结束行号,,,,0,0,"NoneType,tuple"
scripts/apply_modifications.py,apply_modifications,82,170,,1,应用修改,,,,0,0,bool
scripts/auto_TUPDSPACE.py,activate_autocad_window,7,14,,0,,,,,0,0,bool
scripts/auto_TUPDSPACE.py,run_tupdspace_flow,17,35,,0,,,,,0,0,
scripts/auto_TUPDSPACE.py,auto_tupdspace_with_repair,38,54,,0,,,,,0,0,None
scripts/CAD_basic.py,_cad_safe_print,35,57,&&&&%%  第一部分 导入连接,1,Wrap built-in print to drop unsupported characters (emoji) on GBK consoles.,,,,4,0,"NoneType,object"
scripts/CAD_basic.py,_log,536,552,&&% 控制函数运行时间,1,将错误或超时信息写入 Excel 日志。如果工作表不存在则创建。,,,,0,0,
scripts/CAD_basic.py,_kill_acad,555,565,&&% 控制函数运行时间,1,强制结束所有以 acad 开头的 CAD 进程。,,,,1,0,
scripts/CAD_basic.py,connect_database_task,572,575,&&% 超时控制,0,,,,,0,0,str
scripts/CAD_basic.py,safe_save_cad,579,591,&&% 超时控制,0,,,,,1,0,bool
scripts/CAD_basic.py,timeout_and_log2,598,634,&&% 双重超时保护装饰器,1,装饰器：对关键函数添加双重超时保护。,,,,1,0,object
scripts/CAD_basic.py,test_draw_circle_and_wait,638,689,&&% 双重超时保护装饰器,1,测试：在 CAD 中画圆并触发等待命令，,SendCommand,,,4,0,"None,object"
scripts/CAD_basic.py,wait_quiescent_ceshi,719,737,&&% 测试轮询等待,1,"详细拆解 ""._ZOOM _E ""片段含义解析.原生别理会用户是否修改过这个命令，",,,,0,0,
scripts/CAD_basic.py,complex_operation_demo,740,808,&&% 测试PostCommand,1,不要用旧窗口,,,,1,0,
scripts/CAD_basic.py,draw_infinite_spiral,814,872,&&% 测试卡住状态,0,,AddLine;Update,,,2,0,"None,object"
scripts/CAD_basic.py,speak_msg,893,912,&&% 语音播报,1,后台线程播放语音，避免阻塞 CAD 主进程,,,,1,0,None
scripts/CAD_basic.py,com_to_handle,929,939,&&% JSON数据读取存放设置,1,如果是 COM 对象，则返回它的 Handle（字符串）；否则原样返回 obj。,,,,1,0,object
scripts/CAD_basic.py,serialize,941,952,&&% JSON数据读取存放设置,1,递归地将 dict/list/tuple/COMObject 转为只含基础类型(包括 handle 字符串)的结构。,,,,0,0,object
scripts/CAD_basic.py,save_print_dict_generic,955,965,&&% 保存打印字典,1,将 bind_dict 序列化并写入 JSON 文件，键为 dwg_name。,,open,,0,0,
scripts/CAD_basic.py,load,970,987,&&% 加载打印字典,1,从 JSON 文件加载之前保存的打印字典（只含基本类型 & handle 字符串）。,,open,,0,0,"dict,object"
scripts/CAD_basic.py,current_dwg_basename,990,997,&&% 加载打印字典,1,acad.ActiveDocument.Name 可能带路径或带 .dwg，,,,,0,0,object
scripts/CAD_basic.py,current_dwg_folder,999,1035,&&% 加载打印字典,1,【V2.0 安全版】获取当前激活文档所在的文件夹路径。,,,,2,1,"NoneType,object"
